Order ID,Subcategory,Region,Sales
CA-2016-118311,Accessories,West,450
CA-2017-149699,Accessories,West,474.95
US-2014-119137,Accessories,West,479.04
CA-2016-125094,Accessories,West,479.72
CA-2017-163902,Accessories,West,479.94
CA-2016-138233,Accessories,West,479.97
CA-2016-168830,Accessories,West,479.97
CA-2015-111206,Accessories,West,519.96
CA-2015-138485,Accessories,West,538.92
US-2016-163881,Accessories,West,559.92
CA-2017-168655,Accessories,West,595
CA-2016-103464,Accessories,West,595
US-2016-163881,Accessories,West,659.9
CA-2014-127558,Accessories,West,772.47
CA-2016-133795,Accessories,West,772.47
CA-2017-104801,Accessories,West,799.96
CA-2017-121027,Accessories,West,843.9
CA-2015-109638,Accessories,West,899.91
CA-2015-158491,Accessories,West,989.97
US-2014-119137,Accessories,West,1023.936
CA-2017-123085,Accessories,West,1049.44
CA-2017-150420,Accessories,West,1099.5
CA-2017-108574,Accessories,West,1115.91
CA-2015-157084,Accessories,West,1265.85
CA-2017-162015,Accessories,West,1287.45
CA-2017-116988,Accessories,West,1287.45
CA-2017-143686,Accessories,West,1399.93
CA-2017-121027,Accessories,West,1496.16
CA-2016-153598,Accessories,West,1649.95
US-2017-167318,Accessories,West,1649.95
CA-2017-168109,Accessories,West,1687.8
CA-2016-145625,Accessories,West,3347.37
US-2017-124779,Copiers,Central,319.984
CA-2015-105690,Copiers,Central,439.992
CA-2015-109190,Copiers,Central,479.976
CA-2014-124478,Copiers,Central,549.99
CA-2015-121783,Copiers,Central,549.99
CA-2015-112452,Copiers,Central,599.98
CA-2015-158939,Copiers,Central,599.99
CA-2014-140473,Copiers,Central,719.976
CA-2017-157966,Copiers,Central,959.984
CA-2015-156104,Copiers,Central,999.98
CA-2015-146675,Copiers,Central,1439.968
CA-2014-163748,Copiers,Central,1999.96
US-2017-141677,Copiers,Central,2399.96
US-2015-100377,Copiers,Central,2799.96
US-2015-128587,Copiers,Central,4899.93
CA-2016-118689,Copiers,Central,17499.95
CA-2015-166464,Copiers,East,479.984
CA-2016-162390,Copiers,East,479.984
CA-2014-134278,Copiers,East,559.992
US-2017-165358,Copiers,East,599.97
CA-2014-150798,Copiers,East,659.988
CA-2015-143105,Copiers,East,799.984
CA-2016-153682,Copiers,East,839.988
CA-2015-140984,Copiers,East,879.984
CA-2017-160633,Copiers,East,899.982
CA-2014-138128,Copiers,East,1079.976
CA-2016-121370,Copiers,East,1199.976
CA-2017-151799,Copiers,East,1199.98
CA-2016-147417,Copiers,East,1439.976
CA-2014-116666,Copiers,East,1799.97
CA-2016-157791,Copiers,East,1999.96
US-2015-160857,Copiers,East,2799.944
US-2016-140158,Copiers,East,5399.91
CA-2016-143714,Copiers,East,8399.976
CA-2017-166709,Copiers,East,10499.97
CA-2017-127180,Copiers,East,11199.968
CA-2014-124618,Copiers,South,479.984
CA-2015-104941,Copiers,South,899.97
US-2016-164630,Copiers,South,959.968
CA-2017-100622,Copiers,South,959.984
US-2017-167920,Copiers,South,1399.98
CA-2016-102162,Copiers,South,1599.92
CA-2017-133263,Copiers,South,2999.95
CA-2017-152310,Copiers,West,299.99
US-2015-131359,Copiers,West,439.992
US-2016-125402,Copiers,West,479.976
US-2017-117534,Copiers,West,479.984
CA-2017-126662,Copiers,West,479.984
CA-2017-147354,Copiers,West,479.984
US-2015-136987,Copiers,West,639.968
CA-2017-161956,Copiers,West,879.984
CA-2015-137946,Copiers,West,959.984
CA-2016-166429,Copiers,West,999.98
CA-2015-142944,Copiers,West,1119.984
CA-2015-111780,Copiers,West,1199.96
CA-2017-117457,Copiers,West,1199.976
CA-2014-131450,Copiers,West,1199.976
CA-2016-110499,Copiers,West,1199.976
CA-2016-139997,Copiers,West,1499.95
US-2014-135972,Copiers,West,1799.97
US-2017-135013,Copiers,West,2399.96
CA-2016-135265,Copiers,West,2799.96
CA-2016-129630,Copiers,West,2799.96
CA-2017-145219,Copiers,West,2879.952
CA-2017-127432,Copiers,West,2999.95
CA-2015-111829,Copiers,West,3149.93
CA-2017-133865,Copiers,West,3359.952
CA-2017-140151,Copiers,West,13999.96
